Worker_ID	Gender	Education	Lang	Age	variable	value	polarity	person	politeness	complexity	item1	item2	item	list
A2KPT	Male	High School Graduate	English	43	Neg_High_F_Morph_Polite_Impolite	7	Neg	F	High	Morph	Polite	Impolite	Polite_Impolite	a
A1L2N	Female	Associates degree	English	31	Neg_High_F_Morph_Polite_Impolite	5	Neg	F	High	Morph	Polite	Impolite	Polite_Impolite	a
A3U74	Male	High School Graduate	English	60	Neg_High_F_Morph_Polite_Impolite	5	Neg	F	High	Morph	Polite	Impolite	Polite_Impolite	a
A1F5E	Female	Some college, no degree	english	47	Neg_High_F_Morph_Polite_Impolite	6	Neg	F	High	Morph	Polite	Impolite	Polite_Impolite	a
A1JV6	Female	High School Graduate	english	40	Neg_High_F_Morph_Polite_Impolite	5	Neg	F	High	Morph	Polite	Impolite	Polite_Impolite	a
AMDPJ	Female	Bachelors degree	English	38	Neg_High_F_Morph_Polite_Impolite	7	Neg	F	High	Morph	Polite	Impolite	Polite_Impolite	a
A1US6	Male	Bachelors degree	English	34	Neg_High_F_Morph_Polite_Impolite	5	Neg	F	High	Morph	Polite	Impolite	Polite_Impolite	a
A25PF	Male	Bachelors degree	English	31	Neg_High_F_Morph_Polite_Impolite	4	Neg	F	High	Morph	Polite	Impolite	Polite_Impolite	a
A3N3G	Male	Some college, no degree	English	45	Neg_High_F_Morph_Polite_Impolite	4	Neg	F	High	Morph	Polite	Impolite	Polite_Impolite	a
A1DS5	Male	Bachelors degree	English	41	Neg_High_F_Morph_Polite_Impolite	4	Neg	F	High	Morph	Polite	Impolite	Polite_Impolite	a
A20FT	Male	Associates degree	English	33	Neg_High_F_Morph_Polite_Impolite	5	Neg	F	High	Morph	Polite	Impolite	Polite_Impolite	a
A1N2O	Female	Bachelors degree	English	30	Neg_High_F_Morph_Polite_Impolite	6	Neg	F	High	Morph	Polite	Impolite	Polite_Impolite	a
AEIIV	Female	Bachelors degree	English	33	Neg_High_F_Morph_Polite_Impolite	7	Neg	F	High	Morph	Polite	Impolite	Polite_Impolite	a
A1ZB2	Female	Bachelors degree	English	24	Neg_High_F_Morph_Polite_Impolite	4	Neg	F	High	Morph	Polite	Impolite	Polite_Impolite	a
A1KQV	Female	High School Graduate	ENGLISH	33	Neg_High_F_Morph_Polite_Impolite	6	Neg	F	High	Morph	Polite	Impolite	Polite_Impolite	a
A1ZTS	Male	Graduate degree (Masters, Doctorate, etc.)	English	35	Neg_High_F_Morph_Polite_Impolite	4	Neg	F	High	Morph	Polite	Impolite	Polite_Impolite	a
ARYVM	Female	Associates degree	English	22	Neg_High_F_Morph_Polite_Impolite	4	Neg	F	High	Morph	Polite	Impolite	Polite_Impolite	a
A3U2U	Female	Bachelors degree	English	56	Neg_High_F_Morph_Polite_Impolite	5	Neg	F	High	Morph	Polite	Impolite	Polite_Impolite	a
A9ZCY	Female	Bachelors degree	english	38	Neg_High_F_Morph_Polite_Impolite	1	Neg	F	High	Morph	Polite	Impolite	Polite_Impolite	a
A2MDF	Female	High School Graduate	English	38	Neg_High_F_Morph_Polite_Impolite	4	Neg	F	High	Morph	Polite	Impolite	Polite_Impolite	a
A2XQ3	Female	Bachelors degree	english	55	Neg_High_F_Morph_Satisfactory_Unsatisfactory	6	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A2A0X	Male	Bachelors degree	English	51	Neg_High_F_Morph_Satisfactory_Unsatisfactory	5	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A1L39	Male	Bachelors degree	English	35	Neg_High_F_Morph_Satisfactory_Unsatisfactory	6	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A1DPS	Female	Associates degree	english	35	Neg_High_F_Morph_Satisfactory_Unsatisfactory	5	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A1V2H	Male	Some college, no degree	English	59	Neg_High_F_Morph_Satisfactory_Unsatisfactory	4	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A21RP	Female	Associates degree	English	57	Neg_High_F_Morph_Satisfactory_Unsatisfactory	6	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A3NN2	Male	Some college, no degree	english	58	Neg_High_F_Morph_Satisfactory_Unsatisfactory	6	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A2KPT	Male	High School Graduate	English	43	Neg_High_F_Morph_Satisfactory_Unsatisfactory	5	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A1L2N	Female	Associates degree	English	31	Neg_High_F_Morph_Satisfactory_Unsatisfactory	5	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A3U74	Male	High School Graduate	English	60	Neg_High_F_Morph_Satisfactory_Unsatisfactory	4	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A1F5E	Female	Some college, no degree	english	47	Neg_High_F_Morph_Satisfactory_Unsatisfactory	6	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A1JV6	Female	High School Graduate	english	40	Neg_High_F_Morph_Satisfactory_Unsatisfactory	5	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
AMDPJ	Female	Bachelors degree	English	38	Neg_High_F_Morph_Satisfactory_Unsatisfactory	7	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A1US6	Male	Bachelors degree	English	34	Neg_High_F_Morph_Satisfactory_Unsatisfactory	6	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A25PF	Male	Bachelors degree	English	31	Neg_High_F_Morph_Satisfactory_Unsatisfactory	4	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A3N3G	Male	Some college, no degree	English	45	Neg_High_F_Morph_Satisfactory_Unsatisfactory	4	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A1DS5	Male	Bachelors degree	English	41	Neg_High_F_Morph_Satisfactory_Unsatisfactory	5	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A20FT	Male	Associates degree	English	33	Neg_High_F_Morph_Satisfactory_Unsatisfactory	3	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A1N2O	Female	Bachelors degree	English	30	Neg_High_F_Morph_Satisfactory_Unsatisfactory	6	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
AEIIV	Female	Bachelors degree	English	33	Neg_High_F_Morph_Satisfactory_Unsatisfactory	7	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A1ZB2	Female	Bachelors degree	English	24	Neg_High_F_Morph_Satisfactory_Unsatisfactory	4	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A1KQV	Female	High School Graduate	ENGLISH	33	Neg_High_F_Morph_Satisfactory_Unsatisfactory	6	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A1ZTS	Male	Graduate degree (Masters, Doctorate, etc.)	English	35	Neg_High_F_Morph_Satisfactory_Unsatisfactory	4	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
ARYVM	Female	Associates degree	English	22	Neg_High_F_Morph_Satisfactory_Unsatisfactory	4	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A3U2U	Female	Bachelors degree	English	56	Neg_High_F_Morph_Satisfactory_Unsatisfactory	5	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A9ZCY	Female	Bachelors degree	english	38	Neg_High_F_Morph_Satisfactory_Unsatisfactory	1	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A2MDF	Female	High School Graduate	English	38	Neg_High_F_Morph_Satisfactory_Unsatisfactory	5	Neg	F	High	Morph	Satisfactory	Unsatisfactory	Satisfactory_Unsatisfactory	a
A2XQ3	Female	Bachelors degree	english	55	Neg_High_F_Morph_Useful_Useless	5	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
A2A0X	Male	Bachelors degree	English	51	Neg_High_F_Morph_Useful_Useless	5	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
A1L39	Male	Bachelors degree	English	35	Neg_High_F_Morph_Useful_Useless	6	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
A1DPS	Female	Associates degree	english	35	Neg_High_F_Morph_Useful_Useless	6	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
A1V2H	Male	Some college, no degree	English	59	Neg_High_F_Morph_Useful_Useless	4	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
A21RP	Female	Associates degree	English	57	Neg_High_F_Morph_Useful_Useless	7	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
A3NN2	Male	Some college, no degree	english	58	Neg_High_F_Morph_Useful_Useless	5	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
A2KPT	Male	High School Graduate	English	43	Neg_High_F_Morph_Useful_Useless	7	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
A1L2N	Female	Associates degree	English	31	Neg_High_F_Morph_Useful_Useless	4	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
A3U74	Male	High School Graduate	English	60	Neg_High_F_Morph_Useful_Useless	5	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
A1F5E	Female	Some college, no degree	english	47	Neg_High_F_Morph_Useful_Useless	6	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
A1JV6	Female	High School Graduate	english	40	Neg_High_F_Morph_Useful_Useless	6	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
AMDPJ	Female	Bachelors degree	English	38	Neg_High_F_Morph_Useful_Useless	7	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
A1US6	Male	Bachelors degree	English	34	Neg_High_F_Morph_Useful_Useless	5	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
A25PF	Male	Bachelors degree	English	31	Neg_High_F_Morph_Useful_Useless	4	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
A3N3G	Male	Some college, no degree	English	45	Neg_High_F_Morph_Useful_Useless	3	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
A1DS5	Male	Bachelors degree	English	41	Neg_High_F_Morph_Useful_Useless	4	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
A20FT	Male	Associates degree	English	33	Neg_High_F_Morph_Useful_Useless	6	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
A1N2O	Female	Bachelors degree	English	30	Neg_High_F_Morph_Useful_Useless	6	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
AEIIV	Female	Bachelors degree	English	33	Neg_High_F_Morph_Useful_Useless	7	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
A1ZB2	Female	Bachelors degree	English	24	Neg_High_F_Morph_Useful_Useless	5	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
A1KQV	Female	High School Graduate	ENGLISH	33	Neg_High_F_Morph_Useful_Useless	6	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
A1ZTS	Male	Graduate degree (Masters, Doctorate, etc.)	English	35	Neg_High_F_Morph_Useful_Useless	4	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
ARYVM	Female	Associates degree	English	22	Neg_High_F_Morph_Useful_Useless	4	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
A3U2U	Female	Bachelors degree	English	56	Neg_High_F_Morph_Useful_Useless	5	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
A9ZCY	Female	Bachelors degree	english	38	Neg_High_F_Morph_Useful_Useless	1	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
A2MDF	Female	High School Graduate	English	38	Neg_High_F_Morph_Useful_Useless	4	Neg	F	High	Morph	Useful	Useless	Useful_Useless	a
A2XQ3	Female	Bachelors degree	english	55	Neg_High_M_Morph_Certain_Uncertain	3	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
A2A0X	Male	Bachelors degree	English	51	Neg_High_M_Morph_Certain_Uncertain	3	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
A1L39	Male	Bachelors degree	English	35	Neg_High_M_Morph_Certain_Uncertain	2	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
A1DPS	Female	Associates degree	english	35	Neg_High_M_Morph_Certain_Uncertain	7	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
A1V2H	Male	Some college, no degree	English	59	Neg_High_M_Morph_Certain_Uncertain	3	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
A21RP	Female	Associates degree	English	57	Neg_High_M_Morph_Certain_Uncertain	2	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
A3NN2	Male	Some college, no degree	english	58	Neg_High_M_Morph_Certain_Uncertain	3	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
A2KPT	Male	High School Graduate	English	43	Neg_High_M_Morph_Certain_Uncertain	2	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
A1L2N	Female	Associates degree	English	31	Neg_High_M_Morph_Certain_Uncertain	4	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
A3U74	Male	High School Graduate	English	60	Neg_High_M_Morph_Certain_Uncertain	4	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
A1F5E	Female	Some college, no degree	english	47	Neg_High_M_Morph_Certain_Uncertain	3	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
A1JV6	Female	High School Graduate	english	40	Neg_High_M_Morph_Certain_Uncertain	3	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
AMDPJ	Female	Bachelors degree	English	38	Neg_High_M_Morph_Certain_Uncertain	1	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
A1US6	Male	Bachelors degree	English	34	Neg_High_M_Morph_Certain_Uncertain	2	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
A25PF	Male	Bachelors degree	English	31	Neg_High_M_Morph_Certain_Uncertain	4	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
A3N3G	Male	Some college, no degree	English	45	Neg_High_M_Morph_Certain_Uncertain	4	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
A1DS5	Male	Bachelors degree	English	41	Neg_High_M_Morph_Certain_Uncertain	4	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
A20FT	Male	Associates degree	English	33	Neg_High_M_Morph_Certain_Uncertain	3	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
A1N2O	Female	Bachelors degree	English	30	Neg_High_M_Morph_Certain_Uncertain	2	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
AEIIV	Female	Bachelors degree	English	33	Neg_High_M_Morph_Certain_Uncertain	1	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
A1ZB2	Female	Bachelors degree	English	24	Neg_High_M_Morph_Certain_Uncertain	4	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
A1KQV	Female	High School Graduate	ENGLISH	33	Neg_High_M_Morph_Certain_Uncertain	1	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
A1ZTS	Male	Graduate degree (Masters, Doctorate, etc.)	English	35	Neg_High_M_Morph_Certain_Uncertain	3	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
ARYVM	Female	Associates degree	English	22	Neg_High_M_Morph_Certain_Uncertain	4	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
A3U2U	Female	Bachelors degree	English	56	Neg_High_M_Morph_Certain_Uncertain	3	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
A9ZCY	Female	Bachelors degree	english	38	Neg_High_M_Morph_Certain_Uncertain	2	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
A2MDF	Female	High School Graduate	English	38	Neg_High_M_Morph_Certain_Uncertain	4	Neg	M	High	Morph	Certain	Uncertain	Certain_Uncertain	a
A2XQ3	Female	Bachelors degree	english	55	Neg_High_M_Morph_Possible_Impossible	6	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
A2A0X	Male	Bachelors degree	English	51	Neg_High_M_Morph_Possible_Impossible	6	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
A1L39	Male	Bachelors degree	English	35	Neg_High_M_Morph_Possible_Impossible	6	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
A1DPS	Female	Associates degree	english	35	Neg_High_M_Morph_Possible_Impossible	5	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
A1V2H	Male	Some college, no degree	English	59	Neg_High_M_Morph_Possible_Impossible	7	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
A21RP	Female	Associates degree	English	57	Neg_High_M_Morph_Possible_Impossible	1	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
A3NN2	Male	Some college, no degree	english	58	Neg_High_M_Morph_Possible_Impossible	5	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
A2KPT	Male	High School Graduate	English	43	Neg_High_M_Morph_Possible_Impossible	6	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
A1L2N	Female	Associates degree	English	31	Neg_High_M_Morph_Possible_Impossible	5	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
A3U74	Male	High School Graduate	English	60	Neg_High_M_Morph_Possible_Impossible	7	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
A1F5E	Female	Some college, no degree	english	47	Neg_High_M_Morph_Possible_Impossible	6	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
A1JV6	Female	High School Graduate	english	40	Neg_High_M_Morph_Possible_Impossible	6	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
AMDPJ	Female	Bachelors degree	English	38	Neg_High_M_Morph_Possible_Impossible	7	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
A1US6	Male	Bachelors degree	English	34	Neg_High_M_Morph_Possible_Impossible	5	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
A25PF	Male	Bachelors degree	English	31	Neg_High_M_Morph_Possible_Impossible	4	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
A3N3G	Male	Some college, no degree	English	45	Neg_High_M_Morph_Possible_Impossible	5	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
A1DS5	Male	Bachelors degree	English	41	Neg_High_M_Morph_Possible_Impossible	6	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
A20FT	Male	Associates degree	English	33	Neg_High_M_Morph_Possible_Impossible	5	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
A1N2O	Female	Bachelors degree	English	30	Neg_High_M_Morph_Possible_Impossible	6	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
AEIIV	Female	Bachelors degree	English	33	Neg_High_M_Morph_Possible_Impossible	7	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
A1ZB2	Female	Bachelors degree	English	24	Neg_High_M_Morph_Possible_Impossible	5	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
A1KQV	Female	High School Graduate	ENGLISH	33	Neg_High_M_Morph_Possible_Impossible	6	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
A1ZTS	Male	Graduate degree (Masters, Doctorate, etc.)	English	35	Neg_High_M_Morph_Possible_Impossible	1	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
ARYVM	Female	Associates degree	English	22	Neg_High_M_Morph_Possible_Impossible	4	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
A3U2U	Female	Bachelors degree	English	56	Neg_High_M_Morph_Possible_Impossible	5	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
A9ZCY	Female	Bachelors degree	english	38	Neg_High_M_Morph_Possible_Impossible	NA	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
A2MDF	Female	High School Graduate	English	38	Neg_High_M_Morph_Possible_Impossible	5	Neg	M	High	Morph	Possible	Impossible	Possible_Impossible	a
A2XQ3	Female	Bachelors degree	english	55	Neg_High_M_Nonmorph_Good_Bad	5	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
A2A0X	Male	Bachelors degree	English	51	Neg_High_M_Nonmorph_Good_Bad	5	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
A1L39	Male	Bachelors degree	English	35	Neg_High_M_Nonmorph_Good_Bad	6	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
A1DPS	Female	Associates degree	english	35	Neg_High_M_Nonmorph_Good_Bad	5	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
A1V2H	Male	Some college, no degree	English	59	Neg_High_M_Nonmorph_Good_Bad	5	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
A21RP	Female	Associates degree	English	57	Neg_High_M_Nonmorph_Good_Bad	6	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
A3NN2	Male	Some college, no degree	english	58	Neg_High_M_Nonmorph_Good_Bad	6	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
A2KPT	Male	High School Graduate	English	43	Neg_High_M_Nonmorph_Good_Bad	6	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
A1L2N	Female	Associates degree	English	31	Neg_High_M_Nonmorph_Good_Bad	4	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
A3U74	Male	High School Graduate	English	60	Neg_High_M_Nonmorph_Good_Bad	4	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
A1F5E	Female	Some college, no degree	english	47	Neg_High_M_Nonmorph_Good_Bad	6	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
A1JV6	Female	High School Graduate	english	40	Neg_High_M_Nonmorph_Good_Bad	5	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
AMDPJ	Female	Bachelors degree	English	38	Neg_High_M_Nonmorph_Good_Bad	7	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
A1US6	Male	Bachelors degree	English	34	Neg_High_M_Nonmorph_Good_Bad	6	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
A25PF	Male	Bachelors degree	English	31	Neg_High_M_Nonmorph_Good_Bad	4	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
A3N3G	Male	Some college, no degree	English	45	Neg_High_M_Nonmorph_Good_Bad	4	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
A1DS5	Male	Bachelors degree	English	41	Neg_High_M_Nonmorph_Good_Bad	5	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
A20FT	Male	Associates degree	English	33	Neg_High_M_Nonmorph_Good_Bad	6	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
A1N2O	Female	Bachelors degree	English	30	Neg_High_M_Nonmorph_Good_Bad	6	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
AEIIV	Female	Bachelors degree	English	33	Neg_High_M_Nonmorph_Good_Bad	7	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
A1ZB2	Female	Bachelors degree	English	24	Neg_High_M_Nonmorph_Good_Bad	4	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
A1KQV	Female	High School Graduate	ENGLISH	33	Neg_High_M_Nonmorph_Good_Bad	NA	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
A1ZTS	Male	Graduate degree (Masters, Doctorate, etc.)	English	35	Neg_High_M_Nonmorph_Good_Bad	4	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
ARYVM	Female	Associates degree	English	22	Neg_High_M_Nonmorph_Good_Bad	7	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
A3U2U	Female	Bachelors degree	English	56	Neg_High_M_Nonmorph_Good_Bad	6	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
A9ZCY	Female	Bachelors degree	english	38	Neg_High_M_Nonmorph_Good_Bad	6	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
A2MDF	Female	High School Graduate	English	38	Neg_High_M_Nonmorph_Good_Bad	5	Neg	M	High	Nonmorph	Good	Bad	Good_Bad	a
A2XQ3	Female	Bachelors degree	english	55	Neg_High_M_Nonmorph_Happy_Sad	6	Neg	M	High	Nonmorph	Happy	Sad	Happy_Sad	a
A2A0X	Male	Bachelors degree	English	51	Neg_High_M_Nonmorph_Happy_Sad	4	Neg	M	High	Nonmorph	Happy	Sad	Happy_Sad	a
A1L39	Male	Bachelors degree	English	35	Neg_High_M_Nonmorph_Happy_Sad	6	Neg	M	High	Nonmorph	Happy	Sad	Happy_Sad	a
A1DPS	Female	Associates degree	english	35	Neg_High_M_Nonmorph_Happy_Sad	5	Neg	M	High	Nonmorph	Happy	Sad	Happy_Sad	a
A1V2H	Male	Some college, no degree	English	59	Neg_High_M_Nonmorph_Happy_Sad	4	Neg	M	High	Nonmorph	Happy	Sad	Happy_Sad	a
A21RP	Female	Associates degree	English	57	Neg_High_M_Nonmorph_Happy_Sad	6	Neg	M	High	Nonmorph	Happy	Sad	Happy_Sad	a
A3NN2	Male	Some college, no degree	english	58	Neg_High_M_Nonmorph_Happy_Sad	5	Neg	M	High	Nonmorph	Happy	Sad	Happy_Sad	a
A2KPT	Male	High School Graduate	English	43	Neg_High_M_Nonmorph_Happy_Sad	7	Neg	M	High	Nonmorph	Happy	Sad	Happy_Sad	a
A1L2N	Female	Associates degree	English	31	Neg_High_M_Nonmorph_Happy_Sad	5	Neg	M	High	Nonmorph	Happy	Sad	Happy_Sad	a
